id,text,user_id,pre_lab
1123474676414648321,"RT @NidhiMohanKati1: हर पल शान्ति, प्रेम और आनंद की अनुभूति। मेरे मालिक आपको पाकर यह जीवन धन्य हो गया।",1515364579,0
1123474709964828683,@JTHAKOR9 बेशर्म और संस्कारहीन है प्रियंका... डूब मरना चाहिए... अपने राजनीतिक हित के लिए छोटे बच्चों को गालिया सीखा रही  हैं... और शान से मजे ले रही है... इससे ज्यादा शर्मनाक क्या हो सकता है,1106589217222586368,0
1123474714154930176,"RT @imjytk: अभी अभी मम्मी का फोन आया बोली बेटा मैं वोट दे आयी ..
मैंने कहा आप चल तो सकती नहीं वोट देने क्यूँ गयी..? मम्मी ने कहा बेटा हो सक…",532463732,0
1123474777082093568,@MajorPoonia Ye jihadan bahut hi mc hai,2301990961,0
1123474781247037443,RT @mewada55: @RahulSinhaZee कमजोर था बिना स्वाद की दाल नहीं खा सकता वो देश की सेवा क्या घंटा करेगा जवान तों वो है जों कंद मूल खाकर भी देश…,1044142301973405696,0
1123474819025121281,RT @ihansraj: @AskAnshul फिर तुम किस वजह से इमरान खान को फोलों करके यहां ट्विटर पर जुड़कर दोस्त बने हुये हो? कितने भाजपाई लोग इमरान खान को…,2326652082,0
1123474848368427008,"RT @RajKSinghIndia: याद करिए वो पुराने दिन, कहां-कहां घोटाला नहीं था?

N.R.H.M. घोटाला, स्मारक घोटाला, चीनी मीलों को औने-पौने दामों पर बेच…",736922888675205121,0
1123474382809174019,अंग्रेजी की दलाली और माफ़ी नामे कोन लिखता था वो भी बता दो,921668915280855040,0
1123474395400417280,"सामना के मुताबिक अगर कट्टरवादी मुसलमान इस्लामि आतंकवाद कहलाते है। तो कट्टरवादी हिन्दू भी, हिन्दू आतंकवाद होने चाहिए।
@NewsSamna",2742900147,0
1123474437318369280,"@kanhaiyakumar आप जैसे गद्दारो, देशद्रोहियो को पहले समाज से बाहर करना पड़ेगा।",105455444,0
1123474466703585280,RT @anjanaomkashyap: अंजान आदमी था। प्रधानमंत्री के रोड शो में BHU तक पहुँचना था। उसकी बाइक पर मैं पीछे बैठ गई। ऐसा क्यों करना पड़ा देखिए…,1029768341794246657,0
1123474496030150656,"RT @HTetey: तेजबहादुर यादव BSF का बर्खास्त जवान और टोटिचोर अखिलेश यादव,2017 का यह फोटो है।
अब समझ मे आया ये दाल रोटी के वीडियो डालकर,सरकार…",2549926195,0
1123474500249628674,@_NotYourChai Lagta hai bahar nikal rahi hai khushi thodi thodi 😇😇😇,867752273761378304,0
1123474558953164801,"RT @YadavChandrik18: समझदार आदमी को सारस की तरह होश से काम लेना चाहिए. 
जगह, वक्त और अपनी योग्यता को समझते हुए कार्य को सिद्ध करना चाहिए।
💯🙏",835282373214367745,0
1123474600887816194,"RT @kala_chaturvedi: पहला निर्दलीय वाला नामांकन चुनाव आयोग ने खारिज किया तेज बहादुर ,दूसरे सपा वाले की कल सुनवाई .99%खारिज ही होगा,क्योकि…",2175604957,0
1123474609297399808,"RT @KapilSibal: चुनाव का सच 

गोदी मीडिया 
मोदी फ़ोबीआ
ज़मीर सो गया 
विश्वास खो दिया 

2014 की ग़लती 
से ये सब हो गया",1031823725530959872,0
1123474617673420802,RT @AakankshaCharu: @onlytg_gt हम तो उसके बाद भी झोला लिए यही पड़े रहेंगे!😂,86698532,0
1123474621867671554,"RT @mitalishah121: एक बाबरी ढाचा टूटी थी मुसलमान आज तक भाजपा को वोट नहीं देता।
लाखों मंदिर कांग्रेस ने तुड़वाए फिर भी हिंदू समझते नहीं।।",89953149,0
1123478660986675200,"ज्यादातर तो रिश्तेदार होते हैं,  इसके अलावा मस्जिद के मौलवी (खैर, उनका तो हर औरत पर हक है)  शौहर के 5-7 दोस्त हैं,  और 5-7  मोहल्ले के पडोसी हैं,  बस मैं ज्यादा लोगों से नहीं करवाती।",988775074110033922,0
1123478702933803009,"#वेद_मेरा_भेद_है
#WednesdayWisdom
अमर शरीर से सुशोभित अमर पुरुष अर्थात् पूर्ण परमात्मा आप साक्षात् दर्शन करने योग्य हैं - ऋग्वेद मण्डल 1 सूक्त 2 मंत्र 1 मे प्रमाण हैं 
अवश्य सुनिए मंगल प्रवचनसाधना चैनल – रात्रि 7:30 से 8:30 तक
#WednesdayMotivation 
@Chh_Udayanraje 
@mimarathi007 https://t.co/ck9Y5XfHtU",871041877356814336,0
1123478807799836672,RT @INCIndia: हरित क्रांति के फलस्वरूप भारत खाद्यान्न क्षेत्र में आत्मनिर्भर बन पाया। यह संभव हुआ- कांग्रेस सरकार की नीतियों और देश के किसा…,807149765368496128,0
1123478908475707393,"@DurgaKali9 @Ravikan03251268 दो नो हार डालूंगा लेकिन यह विनंनी करूंगा देश के लिए राजनिती छोड दो,अाने वाली नस्ल खराब मत करो!",1082270155386904576,0
1123480179320545280,@p_sahibsingh @TajinderBagga बिल्कुल सबूत मांगने वालों को सीमा पर खड़े कर देना चाहिए फिर लेंगे जितना सबूत लेना होगा,1092687068105302021,0
1123480196097683457,@budhwardee @budhwardee इन लोगो को चुनाव लड़ने की जरूरत नही है क्योंकि यह तो सब घर के आदमी है और घर वालो को तो कोइसा भी पद दे देंगे बिना लड़े हुए तो फिर मेहनत किंस लिए।,132760965,0
1123480217060872193,"RT @aajtak: प्रियंका के सामने बच्चों ने लगाए ‘चौकीदार चोर है’ के नारे, शुरु हो गया विवाद!
#LokSabhaElections2019
https://t.co/Ioet4tTN40",1735390068,0
1123480221276090368,"RT @TheRitamApp: तत्कालीन सरकार के इशारे पर पूरे हिन्दू समाज को बदनाम करने की लिए, मुझे फंसाने की साजिश चल रही थी और इसमें सभी जांच एजेंसि…",1037050753779683328,0
1123480271616135169,"RT @renu_18: हम 22 लाख नौकरीया देंगे,,,~@RahulGandhi
Me~ अबे गधे.. घर बेठे 72000 देगा तो नौकरी करेगा कौन.. तेरा जीजा ? 😂🤣😂 https://t.co/Vuy…",770125000892375040,0
1123480338712465409,@RubikaLiyaquat भ्रष्ट नाकारा दो कौढी की दोयम दर्जे की कांग्रेस पार्टी,1098486125092585475,0
1123480351316246529,"RT @MajorPoonia: बच्चों से गाली गलोच करवाते देखकर शायद  PM श्री @narendramodi जी मैडम @priyankagandhi  वाडरा जी से सिर्फ़ इतना ही कहते 👇

न…",95159840,0
1123480359671357440,"इस *सुव्वर🐗🐗 जिन्नाह की घटिया चाल,गिरा हुआ गन्दा चरित्र, मनहूस शैतानी चेहरा और नापाक
खून देश में फैला और
 फीसले हैै....*
🤔🤔आज पता चला यह *शत्रुघंट जिन्नाह* सबको खामोश🗣-खामोश🗣 क्यों बोलता था....
*जिसको समझ रहे थे बिहारवाला साला वह तोह निकला देशद्रोही,धोकेबाज़ तिहारवाला.... https://t.co/LDGgaPla50",4119775757,0
1123477180414087169,RT @djinzy: @aajtak Unko haqeeqat ka pata hai,884645699379396608,0
1123477255919894530,"अमेरिका, रूस एवँ जापान वाले ये तकनीक हमसे माँग रहे हैं। 
 😝😂😜 https://t.co/XclRWnCu2W",2524198274,0
1123477306230620162,"@BDUTT @ArvindKejriwal @NewsHtn do hutiyo ka milap aur kahani,  unke jabani!!!  #AayegaToModiHi  #ModiAagaya",840352615,0
1123477314602524674,RT @farah17khan: लग तो मोदी जी रहे हैं? 🤔 https://t.co/HMQWhcFWXd,386041383,0
1123477335590752257,"@yadavakhilesh वाह रे चुनाव आयोग इस देश में आतंकी प्रज्ञा चुनाव लड़ सकती है 

लेकिन आतंकियों से लड़ने वाला तेज़ बहादुर नही",788973313343225856,0
1123477381740748800,ॐ श्री अनंत  हरि दुराधर्षः,784176829456326656,0
1123475162932895744,RT @RubikaLiyaquat: आतंकी मसूद अज़हर के दिन अब लद ही गए। ग्लोबल आतंकी घोषित करने के प्रस्ताव को लेकर चीन ने अड़ंगा डालने वाला रुख़ बदला। क…,1098510901429170176,0
1123475209061793792,"RT @Sunnydeolsir: सबसे  दिलचस्प मुकाबले वाली सीट भोपाल है।
क्यों कि वहां ""भगवे"" का मुकाबला ""भड*वे"" से है।🤣🤣",1665449125,0
