id,text,user_id,pre_lab
1125747318093942784,"@JARVIS1187 @SawsanChebli Der Islam ist ja keine Rasse und auch nicht angeboren, sondern eine Weltanschauung/Religi… https://t.co/EgwS1xi3EA",868464555009216513,0
1125752632264601605,"sofort diese masken dreck von meine gesicht. auch raus aus meinen gesäß, bauch. die NSA soll die schlangen weg, sof… https://t.co/Q23SXXY3rI",820227228063637505,0
1125753148168200195,"Zieht euch mal den Stock aus dem Arsch, alle die wegen der #Edeka Werbung rumheulen. Verständlich das Deutsche als… https://t.co/76sTjRaQo6",4288376596,0
1125759112459853825,"RT @SPIEGELONLINE: Über die ""Rattenlinie"" flohen viele Nazis nach Südamerika, vor allem nach Argentinien. Juan Alberto Schulz hat seine Fam…",2401657974,0
1125754398066475009,"@223bpm ja idk wird schon cool, war am wochenende im druckluft mit einem floor mit scheiß dj, es waren wenig leute… https://t.co/RAePzgNHU5",2752850427,0
1125756440696717312,@mjungclaus GRÜNE = Umweltschänder https://t.co/Dj8ZLmXtMP und 2.#Beweis der #Grünen-#SPD Klimaschutz-#Lüge:… https://t.co/eV1E1PLq0F,1027840946057162752,0
1125758416230780929,"RT @revo_heart: Islamisierung Deutschlands: Barley putscht, Seehofer kuscht https://t.co/ltVU6HRS7D via @jouwatch",3050591025,0
1125760442058649601,@chiquitaflanke @Peter_Ahrens @MarcoFuchs74 @sport_thies @guek62 Wenn das Kachelmann hört,280512043,0
1125719291733495813,"\(•_•)  
 (   (&gt; PLAYERShohei
 /    \",3644306654,0
1125720873015611392,meine stimme ist halt wieder komplett im arsch.,1115206754072186880,0
1125729605548224512,@tagesschau Der käme ja in die DDR!,1125670366481981441,0
1125721258862284800,"RT @vickersHV10: ♨️#Koran Sure 3:28 ♨️

Die Gläubigen ( #Moslems ) sollen sich nicht die Ungläubigen ( #Christen ) zu Freunden nehmen.

🧐Pa…",1964240328,0
1125843812239192070,"Also was der scheiß Idiot an Schiri hier pfeift ist echt lächerlich, egal Lets gooo LFC ❤️",709109798516748289,0
1125848086247555073,"Martin Schulz
@MartinSchulz",3067556345,0
1125852104390840321,"@HarzBlume Also, ich werd net vom Karma gefickt, liegt evt. Daran, das ich kein arsch bin aber wiederrum vom Leben… https://t.co/cT1j5lX1qO",722110322182602752,0
1125846572078649344,Der Doktor hat ein Herz. Das ist NICHT dumm! #HomeForWhovians,2285597892,0
1125838447715987456,"@blackismyfavc Klapper mal die Schrottplätze ab, sehr viel günstiger",1909285410,0
1125850758019203075,"@SapereAudeDE @LanaS08819497 Vor allem motiviert, sich in die soziale Hängematte zu legen, die der dumme deutsche S… https://t.co/uRXsH2CGXS",1044272943621181441,0
1125840607790927872,deutsche xxxtentacion https://t.co/BNE5k3hVw3,1032706548517281793,0
1125838867150536704,"RT @MalteKaufmann: Es ist einfach so unglaublich, wie die Medien einer grünen Regierung entgegengeifern und den ""Kanzler #Habeck"" herbeisch…",731147905252360193,0
1125849210329415680,"@CodingCookey But hey, ich muss ja jetzt eh nicht mehr zurück kehren also... Scheiß drauf Imao xd",830736832505737216,0
1125800262772449280,wennst nicht zuhörst und SIE dich gegen die wand choked💖💖,2982329993,0
1125799369385619456,"RT @CarlDerOtter: Diese Aufgaben haben wir heute im Englischunterricht bekommen und sowas ist einfach nur ekelhaft und unüberlegt, vorallem…",98555068,0
1125804406774038534,"Wie sagte mein Freund, dem das Selbe passiert ist?
""📲950 € für'n Arsch! Und keine 📲 Versicherung!""😫",918153393746665473,0
1125801533675696128,@BeaurisZ Is ja auch fürn Arsch,1861535096,0
1125800095025434624,"RT @GreenZiegel: Dumm einfach nur DUMM.😤
Wie kommt man auf die Idee eine Parkgebühr für Fahrrader einführen zu wollen.  #Parkgebuehren #Fah…",4209105496,0
1125797943326457857,"@B4RR0TH Lass es, oder ich rufe Axel Voss...der reißt dir den Arsch auf!",1120366728654086152,0
1125799843358760961,"RT @HelalBeauty: Es ist genau ein Hochamt zu Erbauung. Die Linke wird immer hirnlosen Abschaum ohne Potential anziehen. Wie das halt ist, w…",262337822,0
1125805627291439105,@Tulpa2230 @ZDFheute @PeterToitberg @ArminWolf Die Arroganz der Linken schadet nicht nur dem politischen Diskurs so… https://t.co/5EElap5LXN,15007168,0
1125796139800907776,@ZDFheute Deutsche Neider und ihre Komplexe mit der Türkei...,994122885747929088,0
1125806008977301504,@janboehm @ORF Man schüttelt einfach nur noch peinlich berührt den Kopf und denkt sich OIDA!,992005514174324737,0
1125796823464067072,@tagesschau Scheiß auf die EU! 🖕,964878033382502400,0
1125670025430470656,"RT @den_tyske: ICH KÖNNTE 🤮 
Wie wäre es denn mal mit einem Pilotprojekt für bedürftige deutsche Rentner? Oder einem Pilotprojekt für arme…",886576112532418560,0
1125732050818994176,"benutze dein Gehirn! 
Niemand hat mich bezahlt :(
#EducaAunFifi",299785682,0
1125744075880136704,ALERTE Ruche4 Poids=10.2kg -&gt;https://t.co/WTpfLC1Afv  … Infos-&gt;https://t.co/nzwsT5HGPr (14:47:56) https://t.co/gjZnuXZoSy,989010733,0
1125746495993544704,"Kleine, dicke Frauen in weißen Latzhosen haben sich auch nicht diskriminiert gefühlt.

Und die waren nicht nur sauber, sondern rein!",137769890,0
1125735959922921472,"@JemandOriginal Menschen als ""dumm"" zu bezeichnen, weil sie nicht einer bestimmten Ideologie folgen, hatte schon im… https://t.co/l7KvwwIX23",1005448796820656128,0
1125736857478758406,Divinity 2: Ego Draconis #38 – Mit dem Kopf durch die Wand https://t.co/PlbUd9wc6D,223560281,0
1125744604370829312,"RT @chil_ro: Es gibt immer dieses ""nur mal kurz"" ARSCHLOCH! https://t.co/SZGCAiHsqc",578307521,0
1125745799760097280,"Macht endlich den #Klimawandel rückgängig  und das deutsche Klima sauber! Ihr dummen ,deutschen hirnamputierten  Mi… https://t.co/0i6sCqmC3B",262171977,0
1125735066519384064,@ImmerGeil82 Was ein geiler Arsch 😍,1060028685632311302,0
1125858643314905089,@andy93893217 Alles Arsch,953443975381307392,0
1125864494356365313,"@Ballou381 @SawsanChebli Was heißt sauer, mich kotzen solch dumme Menschen einfach an die auch noch von meinen steu… https://t.co/S2aHJl7hUO",1067516400980369413,0
1125859750598598656,RT @Batu_0699: Nazi in Arsch gef https://t.co/0yu6SYTzNe,2714486817,0
1125855208167415811,@tagesschau Fehlt eigentlich noch folgendes Zitat von BMW-Chef Del… äh Krüger: „An Elon Musks Stelle würde ich den… https://t.co/FQTz8qWzlL,789161583544905730,0
1125865505175293952,"@pneumannberlin @FlixBus_DE @SebCzaja @Omnibus_bdo Auf dem Boden sitzen sie ja immer noch besser, als im Fernbus.",1025101055955292160,0
1125867023525924865,Krasser Scheiß 😂 #LIVBAR,186414408,0
1125778708260896770,RT @tagesschau: EVP-Spitzenkandidat Weber will Europa einen https://t.co/ooAUUBLZTj #Europawahl2019 #Weber #Wahlarena,710425378716819457,0
1125778808932532224,"RT @pu_zucker: Wieviele Nazis braucht man um eine Glühbirne zu wechseln?

Keinen, niemand braucht Nazis.",213693076,0
1125783137420816384,"Das ist der größte Fehler dieser ganzen Idioten. Jeden, der (noch) dümmer ist als sie, dennoch/""erst recht"" maximal… https://t.co/l8GpjHfi4f",110971370,0
1125783212943466497,"@prdgrmn @Renft1964 Echt, kann sich eigentlich auch einer vorstellen, dass man Dinge einfach nur kacke findet, weil sie kacke sind?",1021360683437391872,0
1125779517753131008,"RT @julia_verlinden: #Schneckentempo BuReg bei #Klimaschutz:
bis 2030 will sie nur 13%Punkte besser werden -&gt; erst 2086 (!) wäre Wärmeverso…",550935198,0
1125791907739779072,"@COMPACTMagazin Das diese Büttel des Systems sich noch trauen sich als ""Linke"" zu bezeichnen. Beamte gehören zum Überbau. *Kopf schüttel *",1124189144991830016,0
1125783493974347779,"Edeka trendet? Also, ich halte die Werbung für ziemlich dumm, aber es ist nur eine Werbung. Es gibt viele dumme Wer… https://t.co/YRm5l4otY3",1095618856004079621,0
1125787738601603073,@christianlueth Ihr seit dumm und unfähig.  Ihr elenden Faschisten,1009417267237531651,0
1125783657527087109,GRÜNE befürworten Ausrufen des Klimanotstandes #Politik https://t.co/KdeGSHylWi,2375632620,0
1125779991722119173,"""Solche Idioten... 
Man müsste ja nur einfach...
Aber dazu sind sie ja zu blöd.. brüllbrüll""
""Dann sag es ihnen. Fr… https://t.co/d71YD2sxBX",1027298917598326784,0
1125780062995922949,"RT @vickersHV10: ♨️#Koran Sure 3:28 ♨️

Die Gläubigen ( #Moslems ) sollen sich nicht die Ungläubigen ( #Christen ) zu Freunden nehmen.

🧐Pa…",907382831130857472,0
1125786132153806848,Ende der Pressefreiheit: Journalisten in der Türkei sind Erdogan so ausgeliefert wie nie zuvor https://t.co/TKZvvIgeCs @welt aracılığıyla,2409210096,0
1125791580571488256,@Archiphilologus modal Archi einfach nur modal,14233899,0
1125673011791716352,@braindead_xy @tagesschau Auch wenn es manche gestrige nicht wahrhaben wollen: der Volksgerichtshof hat 1945 die Ar… https://t.co/rLUpwmEWwH,795546285348626436,0
1125683870853103616,"RT @DoraBromberger: @tagesschau Schlechte-Politiker-Problem.
Untätigkeit-Durch-Werbung-Kaschieren-Problem. https://t.co/NzwbBL2L15",905535584411766784,0
1125681958254673927,@SchwesterFD Einfach nur ❤❤❤,836692733460889601,0
1125679903037370368,@stromkasteriks Hauptsache es wird arsch geschlemmert,981221103661207556,0
1125684797794394112,@veganhure Was zum arsch ist thinspo?,811937885662408705,0
1125672789485150208,"RT @ichbinkoelnerin: Schööööön
Seit einigen Tagen schon zeichnet sich der positive Trend für Marine #LePen ab, nun nimmt die 50-j Politiker…",1095659857812905985,0
1125777273804734465,"RT @verusoss1: Doch, Deutschland fördert Islamisten, arabische kriminelle Clans, Schmarotzer und Taugenichtse aus aller Welt und völlig übe…",4723069840,0
1125769191393583104,"@janboehm Wenn man den Tenhagen von @SPIEGELONLINE fragt, dann reicht es schon aus, den Stromanbieter zu wechseln.… https://t.co/x3sSBK7zad",20045743,0
1125774195173072896,@HolyVitality @JustVNTY Scheiß Nazi. Verpiss dich aus dem neuen Deutschland https://t.co/dd134SWK2N,1658019493,0
1125766376986218496,@juertiss Unsere Verkalkten Politiker sind Senil und Krank im Kopf die Einheitlichen Nagen am Hungertuch und diese… https://t.co/CNbgViTKV0,1082387429544415232,0
1125766817396547590,"RT @samelou: Das seltsame an der Zensur dieses Satzes: er ist einfach nur ein Fakt. Es ist keine Beleidigung, keine Verleumdung, keine entw…",3303139900,0
1125770680367185921,"@Monitorex_fotos @maximariegoldt so ein scheiß, erst nehmen uns die Autos die Straßen und jetzt sollen wir nach ein… https://t.co/Ko8Lka6T1R",2172477856,0
1125771179472629760,"RT @MensworldZone: Wenn Frauen in die Jahre kommen und einen stock im Arsch haben dann endet das so!
Als ob ein ""block"" eine strafe wäre. h…",947197544001691649,0
1125770005063323649,"RT @DrDavidBerger: Unerhört! AfD möchte Einbürgerungsverbot für Ausländer, die in Mehrehen leben https://t.co/L8jRitdyf3 via @DrDavidBerger…",578425214,0
1125776355260555264,@alexandra_eros schwarzfahren ist scheisse!,3762221367,0
1125703122687614979,@esraschelt ich hab da immer instant so nazi uniformen und hitler reden im kopf,2906522223,0
1125705874180399104,RT @tagesschau: Auf 11 Quadratmetern mit einer vierköpfigen Familie: Junge Wohnkonzepte in Europa. Unsere neue Serie #Club28 zeigt Probleme…,216685529,0
1125708222977982464,"Meine Fresse, können die nicht einfach auslosen und hinterher labern? Mein Essen wird kalt. #ehf #ehfcl",150193256,0
1125704431335608320,RT @christianlueth: Das Berliner Restaurant Bocca di Bacco in Berlin verweigert #AfD Politikern Einlass. Undemokratisch und dumm. https://t…,2699234966,0
1125702237722894336,CHÜ... HALT DIE FRESSE!,1538801419,0
1125702254479040519,@androidcentral IPhone 5 &gt; Huawei Mate9 &gt; Huawei Mate20x,52995657,0
1125714573141651457,"RT @66Norweger66: Es wird immer Besser! Wie ich schon sagte, die DE Politiker lassen sich immer neue Sachen einfallen. Um den Einfachen Arb…",1077654598947663877,0
1125703697332350981,"@heuteshow Und linke Journalisten wollen die humanitäre Aufnahme von Flüchtlingen, halt nur nicht in ihrer Wohngege… https://t.co/qr9WNCNZtP",2832217710,0
1125710416590659584,@Akira_86 Immer der gleiche Scheiß mit dir https://t.co/2Eukpbkhrj,46346578,0
1125830507890188290,"RT @baertigen: Ey, ihr Mathegenies, ein Kind in der Familie braucht Hilfe und wir sind zu dumm in Mathe und haben kein GTR, kann das jemand…",245706492,0
1125829887154110465,RT @Batu_0699: Nazi in Arsch gef https://t.co/0yu6SYTzNe,1036175988454039553,0
1125831086737588224,"@Borussen_Tom09 @EAFussball Die wahren Idioten sind die, die sich über Spiele aufregen. Bzw weekend League,  was au… https://t.co/kVh1fcUfcF",1106976762754420736,0
1125967141575057410,"So ist es, und war es schon immer. Die Menschheit ist im Grunde genommen 😜 dumm, sonst gäbe es diese Kriege nicht u… https://t.co/mRQxziMXca",700556945476993024,0
1125819095209906176,"@ZDFheute Hört sich ja echt toll an!
wenn nur die Lebenshaltungskosten nicht noch viel, viel mehr gestiegen wären ...",1095002197669101570,0
1125815337121996800,"@Obviant @Buloneee 2 Antworten, 2 mal hurensohn, der Pflegefall bist dann doch eher du. https://t.co/XP4PM4tIxn",713430008652505088,0
1125815521658712064,@TimoKloepper @gruene_jugend Als grüne Jugend in FFF-Tagen und im Angesicht der Grossprobleme der Welt hielte  ich… https://t.co/ZoU24B6rfM,1008736615739650048,0
1125815693633622016,@KimberlyHot4 Wie geil 🍆🍆🤩🤩 haste auch schon ne geile Double Penetration bekommen mit gleichzeitig Schwanz im arsch… https://t.co/4VJbVj6Lqc,1124000709123420161,0
1125818294089465861,"Das  ""Vierte Reich"" und die Vernichtung
der Deutschen, durch Merkel und
die Araber und Afrikaner bzw. durch
den Islam, hat begonnen?????",1088869247101685761,0
1125810077448003587,"@yui_cristate WEIL ICH WERD DAFÜR BEZAHLT DU ARSCH ❤ (ansonsten würd ich sowas nie im Leben zeichnen xD)
UND DU ARS… https://t.co/biCDoobA5X",335444108,0
1125816490555473921,Penner und Idioten !,900726656805023744,0
1125815202895802370,"eine line koks oder dein/e ex zurück?
ich: https://t.co/QldlR5iBQa",1123741568140218368,0
1125820349306875905,"@Tilo_Traub @microfox @M_T_Franz @dr_zeitstrudel Stimmt. Allerdings kamen die Nazis, die sich jetzt in Plauen breit… https://t.co/oakEA4dXeI",339803096,0
1125812761819262976,ACHSOOO DEUTSCHE https://t.co/K0yRrtc9Y9,3030066015,0
1125808638814302208,@Garooozis @GOATaiGa @BBBBuddha @Rrxsky @Reselation scheisse man kann sich nicht so aufreizen,940272102254501890,0
1125808496186941444,RT @FussiRud: Wie kommt IHR NAZIS immer auf das unsägliche Wort UMVOLKUNG? Unsere BEVÖLKERUNG wird VEREDELT und zwar nachhaltig! https://t.…,242032296,0
1125879581246992384,"@airliners_de Hat Airbus doch schon, der Typ ist überhaupt nicht informiert: https://t.co/eND8FAXIpE @Der_Postillon",3860720601,0
1125873302394818562,@csu_bt Was soll der Scheiss?,978988101006585856,0
1125872002147991553,"@mknhofheim @Backstage0000 @Graubaer1953 @DDuric @Yorck_ Merkel, Weber, Altmaier, Kurz und wie sie alle heißen, hän… https://t.co/fN3QXf1FXE",906526060015181824,0
1125878616565452800,"RT @DrKissler: Die kurzfristige Absage von @SecPompeo für Frau Dr. Merkel und Herrn @HeikoMaas zeigt auch, wie lässig diese beiden Deutschl…",533330971,0
1125878000023740418,"Müssen und die Jungs entweder nichts machen oder halt anderen scheiß. Und er meinte, so; ja, stimmt. Und ich habe i… https://t.co/FdmP6HlIe2",2414984910,0
1125868227299557377,"Als Chuck Norris zur Welt kam, fand man in seiner linken Faust eine Anti-Baby-Pille.",1011922160733081600,0
1125870244743077889,"@famous_blubb 2, ka jz is eh schon besser mein eines Argument ist halt schon unpassend haha",3254695954,0
1125869431031201792,Nur für Klopp! lfc ist noch scheisse!,865968533561389056,0
1125882185926443011,"@timo_reeg @fifaprogamer213 @AGlibic @mxlanax Wir sind uns aber einig, dass gökan einfach scheiße dumm ist, oder?",866626281630298112,0
1125869133248258048,"Ugh, Schreibfehler. Aber wenn es im deutschen brillant ist und im englischen brilliant, kann man schon mal durchein… https://t.co/sS7bgWa5WK",457856837,0
1125957872163049474,@mariovoigt Ist eben wie alle Linken nur ein Dummschwätzer ..,942625942681272320,0
1125950934759112707,"@welt Barley, europäische Noch  Mirbürgerin, Halts Maul!",744976290676084736,0
1125904218597015552,"damn
halt dein maul",1117528081697312770,0
1125900619875794944,"SpFUgANg 

Ihr dummen lappen",1102268981178712070,0
1125900917692338176,"RT @intramorus: Und jetzt alle nochmal von vorne:

Nazis sind nicht dumm, sondern menschenverachtend.

Nazis sind nicht dumm, sondern böse.…",2816841579,0
1125980915635773440,"RT @Jesus_folgen: @HaraldBecker80 Als Gegenbeispiel gibt es ein Video, in dem gezeigt wird, wie die DEUTSCHE BUNDESKANZLERIN NAMENS MERKEL…",3299945404,0
1125984707307556864,"RT @pu_zucker: Wieviele Nazis braucht man um eine Glühbirne zu wechseln?

Keinen, niemand braucht Nazis.",212211636,0
1125987928533086214,braeden lemasters starter pack @BraedenLemaster https://t.co/0puMNXybdk,1105242006983454721,0
1125890855548669956,RT @frankundfreya: Kasperletheater für dumme Kartoffeln https://t.co/6OGaAcr0a2,863708302584184832,0
1125885004490465280,"RT @pip_news: „Ich zerficke erst deine Hündin, dann dich“. ... „Und aufs Maul kriegst du auch, wenn du willst.“... „Dein scheiß Köter kann…",952513831154192385,0
1125994656205017088,"RT @66Norweger66: Es wird immer Besser! Wie ich schon sagte, die DE Politiker lassen sich immer neue Sachen einfallen. Um den Einfachen Arb…",4621226295,0
