id,text,user_id,pre_lab
1128322486532214784,"RT @Arnd_Diringer: Das ist aber auch echt schwierig...
Besser: 
""Ist die Armbrust-Mörderin eine Frau""
oder noch besser:
""Ist die Armbrust-M…",1097922465915912193,0
1128321203075256320,@VizzionsXI halt dein maul,897898096604086275,0
1128328614385266690,Deutsche Grey‘s Anatomy https://t.co/os4nMsQyy9,4248965571,0
1128318292228222982,RT @LucaBBM: Wieso hab ich immer Stress mit so hurnsöhnen die dann ihre Freunde holen weil sie allein den schanz nicht aus dem arsch bekomm…,1113098664245972992,0
1128323174406467585,RT @HaraldRostock: Der renommierte deutsche Anwalt Wilfried Schmitz hat Strafanzeige gegen Merkel und ihre amtlichen Mitarbeiter „wegen Bet…,907713957510701058,0
1128314311825330177,"RT @seastarHD: Hey @unge 
Hab echt ne lange Minecraft Pause hinter mir, weil es einfach sau langweilig wurde, aber #SURO hört sich echt meg…",1120825805062463488,0
1128328677295566848,"Diskussionskultur 2019. Enteignen, Segelyacht, Kekserbin, Nazis.",481078228,0
1128267511798149123,"Mal ehrlich alle die in diesem scheiß Ministerium sitzen sind solche Arschlöcher 🙄

Die Entscheidungen die sie tref… https://t.co/yBr2QNKFLV",3240398266,0
1128255784511594496,Es ist einfach schon wieder alles eskaliert. Ich hab langsam echt kein Bock mehr.,3191005348,0
1128254433920454656,"RT @WennVolk: Jeder deutsche Bürger muss sich über die Rede der Kanzlerin schämen.
Merkel sprach über Gastarbeiter und Flüchtlinge die dass…",855155941913899010,0
1128264986797793280,"RT @AchimSpiegel: Bei Euch LINKEN gäbe es gar nichts, außer Zerfall, Armut und Unterdrückung.

#NieWiederSozialismus https://t.co/OAu9zFzNu6",88217092,0
1128263824971317248,@BILD Brauchen Frauen einen Vibrator????,786530985613619200,0
1128299761772257280,@mitzat Halt dein Maul.,2936141405,0
1128313196123754498,"RT @Irene97652350: @Hartes_Geld Merk dir, du... Das ""Pack"" vergisst nichts...",1025843036012654592,0
1128299275224539137,"RT @Luisamneubauer: Beide, Schulze und Merkel, stehen jetzt in maximaler Verantwortung Ansagen zu machen.
Denn für noch mehr unerfüllte Zus…",833771332169060353,0
1128301519189757953,@Didinable Was für ein widerliches Stück Scheiße dieser Typ,239892341,0
