id,text,user_id,pre_lab
1130797369153470464,"RT @soja_bean: Meine Mood schwingt zwischen ""ich bin schon ein snacc warum bin ich single??""
 zu ""wtf wie können Leute mich eigentlich ansc…",2471494910,0
1130798078007664640,"@tagesschau Macron kann mich am Arsch lecken.

Die kleinsten Männer sind oft die mit den irrsten Phantasien. ""Weltw… https://t.co/cDTKlwLzez",820347566411972610,0
1130802117084622849,@ZDFheute Schon wieder dieser Käse... Treibt die Leute doch net zur Bankenabhängikeit und zum gläsernen Bürger 🤦🏼‍♂️🤮,152575687,0
1130797750843527170,"RT @RussiaGoto: Was kann die Kinder so beeinflussen, was meinen Sie?
""Geh zurück nach Russland, du Abschaum!"",  ""Dabei kommt Edward gar nic…",918711163071864832,0
1130803195037532160,@meg_gyver Das hört sich sehr interessant an☝️... wie schaffst Du es sehe plastikfrei zu leben?,3377175976,0
1130804604311154689,"Kamnonym frontet hier Kanak Frauen weil er stabilen Rücken* hat

*seine Nazi Eltern Sponsorn ihm keller",1105850589844516866,0
1130794869365051392,RT @B24PT: Dortmund contrata Schulz ao Hoffenheim. https://t.co/h6PwZr5gul,3317013610,0
1130893259318988800,Wie lange sollen wir Johanna noch ertragen? Kann die nicht einfach auswandern???#gzsz,709828390463873024,0
1130883486586474497,6. ich habe eine ungesunde obsession mit miley cyrus und das halt schon seit der grundschule,2468012355,0
1130895905949966336,"RT @SteinbachErika: Erst Wasser predigen, und dann Champagner saufen.....
So waren die Grünen und so sind sie immer noch... https://t.co/ud…",1407561806,0
1130894341461954561,"Nichts anderes als Konsequenz und klare Ansagen | VERBOTE, können den politischen Islam | Familienclans | religiöse… https://t.co/RR40Tutugx",1074240427560198144,0
1130891690657632256,RT @tantetictac: Rehe dystopische Hundesöhne einfach 😡😭 https://t.co/UEEqOzbPCs,455387411,0
1130887609595715590,RT @HomoBehaviorali: @tagesschau Ist das noch öffentlich-rechtliches Fernsehen oder schon Staatsfunk?,1112430712186126337,0
1130890692421652481,"RT @LowerClassMag: Wichtig für die ganzen Liberalos ist halt echt, dass es eine ~ausländische~, insbesondere RUSSISCHE Oligarchin gewesen w…",1017166164395544576,0
1130895201273356289,"@REF_lektionen @tierparkbern Ich wollte eigentlich die Affen beobachten, und auf einmal ist er vor mir seelenruhig… https://t.co/K9oGxai5cE",25519764,0
1130887404095721475,"RT @COMPACTMagazin: Der Lachknaller: #Gruenen -Politikerin Claudia #Roth hat versucht, das Wort ""#Altparteien"" als ""Goebbels-Ziat"" zu tabui…",972034308058894337,0
1130882173794496512,Damit wir vor #Scheisse bewahrt werden: #FusionBleibt !! https://t.co/0mLIf78Gms,1090668141817012226,0
1131009751926624256,grosser arsch und titten deutsche amateur nutten die geile petra sexy heisse frauen https://t.co/zstqMIRm6F,1128386483230998528,0
1130757317752950786,"@tony_pip Es kommt immer wieder vor. Aber die Konnotation in Medien war ""Nazi-Treffen"" - das war den Linken Hetzern… https://t.co/LoqG2cWKzB",1115909995051327488,0
1130756243998564358,RT @Karl_Lauterbach: Kinder in den Konflikt mit ihren Eltern zu zwingen ist unehrenhaft. Die Kinder machen mit dem Kopftuch kein politische…,1037595569814994944,0
