id,text,user_id,pre_lab
1123726124943593472,I knew from his accent he was racist,376303126,0
1123609326164164609,"RT @RighteousDem: Lindsey Graham: ""The radical left can kiss my ass.""

The radical left: ""Your head is in the way.""",1041926904180133888,0
1123735167841992711,RT @flirtaeguk: they look so damn expensive🔥 https://t.co/ydizkkPGAq,889318699965964289,0
1123753740228542464,@Mckelvhey My take is it was entertaining as hell and had some awesome “holy shit” scenes. The spectacle was 10/10.… https://t.co/b8nnG96MJc,813508826,0
1123635502790397954,"RT @TyousB: Drug dealer: I got that 3.5 for $25
Me: i don’t smoke
Drug dealer : I got edibles and I know yo fat ass eat 
Me: https://t.co/8…",97755288,0
1123722048084353024,RT @taahir98: How the fuck did she buy an audi with 45 dollars https://t.co/ImjqOEwP3c,1006243105119657984,0
1123719397250670594,"RT @minscosmos: NO DON'T SCROLL DOWN, ARMYS DON'T NEED TO BE THREATENED BY ""NO BTS CONCERT""
WE ARE GONNA VOTE REGARDLESS!! WE WANT TO SEE O…",830407673443069953,0
1123683129124884482,@Richie_Sloth @New_Tien0 @3ohBlack @_VanillaxTrees You actually think this imbecile works?,82794939,0
1123613419796492291,"RT @AlineFe72533941: Scroll down
⠀

⠀⠀

⠀

⠀
⠀

⠀
⠀

⠀
⠀

⠀
Keep scrolling

⠀

⠀
⠀

⠀

⠀

⠀
⠀

⠀

a little more

⠀

⠀

⠀

⠀
NOW YOU'RE OBLI…",802528528335966208,0
1123721527978004480,RT @JawnHouston: These gay white rappers and pop stars get all this attention just to shit on indie artists of color and claim we gotta wor…,3426945353,0
1123707825170128897,RT @50shadesofday_: Ppl think I’m nuts when I say I want to date to marry bc I’m 21.. like we don’t gotta get married fuckin tomorrow or ev…,4739568745,0
1123538631166009346,"May is here and so is Mental Health Awareness Month... Most of you probably don’t know that, just as most of you pr… https://t.co/qLArqsvUvt",274570198,0
1123630591256059904,Lock him up. Lock him up.,262476709,0
1123661696227319812,"@clowncursed Wander quickly for a little while. In our world, everything shall try boast to not welcome, if I vague… https://t.co/96En0JTByw",742981265192824832,0
1123569681573580800,@realDonaldTrump Kill them all,828047352879525888,0
1123784912287481863,RT @gIossyerim: NOT MARIAH WIPING HER TEAR THEN THROWING AWAY THE TISSUE LIKEEJDJSJZJJSS https://t.co/TJBnt5Oa6J,971880370173108226,0
1123654070995013632,"RT @ItzMrBlunt2Yall: Shit, that’s what I’m there for. Plus the waterworks. https://t.co/1Yex9USaKd",2390453078,0
1123733456561811458,WE GET IT https://t.co/zrXPMqFLAW,844025607180705792,0
1123535162468327424,"RT @littlebeechinc: Yup, naniniwala talaga ako na Ellie isn't Yago's. He's only paying Millie to keep her mouth shut about the fact na hind…",815750756158480384,0
1123705778349707265,"@scouse_Everton Bt sport just said they deserved to win something. Not sure they know how competition football works, fucking idiots",20187978,0
1123619111441924098,RT @papilionocte: Y’all remember when Chuu didn’t know how to control Hyunjin and had to get Heejin’s help and Heejin just dragged her away…,4883220263,0
1123781519103995905,RT @enews: That face when you know you're an icon. #BBMAs #BTS https://t.co/9pXXYKREpY,3097213726,0
1123653618006147073,"RT @SkeletonBarkley: Chubbs update 

He's getting huge

It feels like yesterday that I could hold him with one hand https://t.co/0ih6GJbiw3",1516064107,0
1123670697199448072,RT @RichLowry: Now we’re supposed to believe that there’s some underlying evidence that would cinch the case against Trump that Robert Muel…,766059702513967104,0
1123805971883732993,@TheFrankComin fuck her like it’s the end of the world.,170531266,0
1123712292095451136,RT @wiIdfeeIs: i just want someone to look at me and just think “she’s worth everything”.,870401858870943744,0
1123590028171579392,Morning world 🌎,836502342354755584,0
1123651558598688768,RT @shawnyhoney: chris evans is so fucking confusing because u see him and ur like wow i wanna ride ur dick across the pacific ocean and th…,750531982065491969,0
1123510017611554817,"RT @bilalfqi: While Shias are protesting against enforced disappearances outside President @ArifAlvi's house, banned sectarian outfit #ASWJ…",4714082688,0
1123634198370119681,@sonoralemieux Ty father,2892849286,0
1123587670951768064,RT @Bizzlecrownz: Another acoustic masterpiece that were left in the dust.. @justinbieber we need the rest of these amazing songs ♛ https:/…,1170588266,0
1123561645295505408,@dbongino yeal that congress is on fire after over 2 yrs they finally decide to go to work. probably to get votes a… https://t.co/b5NwEK7TNl,1085628619316178945,0
1123680251815636998,RT @alexivenegas_: I would rather never see a whale in my entire existence on this Earth than to see it in a small tank https://t.co/1yCJVz…,2196572927,0
1123691240887922688,"@lotufodunrin You’re welcome, sir.",232767428,0
1123560558970789888,@minh504 @chouchanne1 There are idiots calling him a rapist and some media outlets posting his picture on CJH and JJYs rape accusations,993490263690612736,0
1123630280881971200,RT @ufcnmir1: Refluxgate - Get the help you need for your LPR (Silent Reflux) https://t.co/PKAzkVc76a,1026531692,0
1123725479004049410,@BrownBullyManko I just wanna suck your dick 😩,922178131280236544,0
1123546638096715776,"RT @RonnieReaky: ""you're 23 and you're still living with your parents? ""

Me: Whose parents should I live with? https://t.co/yd5cmj4kNi",995041526,0
1123768999089713154,"How Taxpayers Covered a $1,000 Liquor Bill for Trump Staffers (and More) at Trump’s Club — ProPublica https://t.co/FNub9E6hdy",14136278,0
1123797864319279109,RT @hiramslodges: Are we still comparing Taylor Swift to Beyoncé? In 2019?? IS IT EVER GONNA END??? BECAUSE I DONT THINK I CAN GO THROUGH T…,28203273,0
1123630842927095810,"Raise your hand if you're watching #PavitraRishta only for @itsSSR 

#SushantSinghRajput https://t.co/h7pjQGCYob",912309516166926336,0
1123639172818817026,"RT @blcksiren_: You can block me, unfriend me, unfollow me

But you can’t uneat my ass https://t.co/x8IhSs2nxU",2566048038,0
1123589122185224192,@shayzee10 @goal You can't face them when you play in Europa league probably for the next 10 years 😂,58053576,0
